codigo_pedido;data_pedido;data_entrega;codigo_produto 1;codigo_produto 2;codigo_produto 3;codigo_produto4;quantidade;codigo_canal 1;codigo_canal 2;codigo_canal 3;codigo_canal 4;sts
31640;01/05/2018;01/05/2018;PRP047;BT0024;150;;12;10-50-60;1800;2019266B;2048710;
31641;01/05/2018;01/05/2018;PRP003;BT0024;1384;;6;10-50-60;1800;2019266B;2048710;
31642;01/05/2018;01/05/2018;PRP021;BT0061;BT2033;;72;10-50-60;1800;2019266B;2048710;
31643;01/05/2018;01/05/2018;PRP067;BT0024;BT1672M4;;15;10-50-60;1800;2019266B;2048710;
31644;01/05/2018;01/05/2018;PRP138;BT0024;132R;;12;10-50-60;1800;2019266B;2048710;
31645;01/05/2018;01/05/2018;PRP066;BT0024;1002;;12;10-50-60;1800;2019266B;2048710;
31646;01/05/2018;01/05/2018;PRP055;BT0024;1282;;12;10-50-60;1800;2019266B;2048710;
31647;01/05/2018;01/05/2018;PRP067;BT0061;BT2003;;15;10-50-60;1800;2019266B;2048710;
31648;01/05/2018;01/05/2018;PRP055;BT0024;1272;;12;10-50-60;1800;2019266B;2048710;
31649;01/05/2018;01/05/2018;PRP067;BT0061;BT2029;;12;10-50-60;1800;2019266B;2048710;
31650;01/05/2018;01/05/2018;PRP046;BT0008;49057;;25;10-50-60;1800;2019266B;2048710;
31651;01/05/2018;01/05/2018;PRP046;BT0008;4933;;15;10-50-60;1800;2019266B;2048710;
31652;01/05/2018;01/05/2018;PRP001;BT0024;499;;12;10-50-60;1800;2019266B;2048710;
31653;01/05/2018;01/05/2018;PRP046;BT0008;BT4991;;12;10-50-60;1800;2019266B;2048710;
31654;01/05/2018;01/05/2018;PRP021;BT0059;567;;12;10-50-60;1800;2019266B;2048710;
31655;01/05/2018;01/05/2018;PRP021;BT0024;215;;36;10-50-60;1800;2019266B;2048710;
31656;01/05/2018;01/05/2018;PRP025;BT0061;451;;120;10-50-60;1800;2019266B;2048710;
31657;01/05/2018;01/05/2018;PRP138;BT0024;1342;;12;10-50-60;1800;2026325B;2026325;
31658;01/05/2018;01/05/2018;PRP138;BT0024;BT1912;;4;10-50-60;1800;2026325B;2026325;
31659;01/05/2018;01/05/2018;PRP055;BT0024;1272;;24;10-50-60;1800;2026325B;2026325;
31660;01/05/2018;01/05/2018;PRP055;BT0024;1302;;12;10-50-60;1800;2026325B;2026325;
31661;01/05/2018;01/05/2018;PRP138;BT0024;BT1922;;6;10-50-60;1800;2026325B;2026325;
31662;01/05/2018;01/05/2018;PRP067;BT0024;1182;;12;10-50-60;1800;2026325B;2026325;
31663;01/05/2018;01/05/2018;PRP067;BT0024;1632;;12;10-50-60;1800;2026325B;2026325;
31664;01/05/2018;01/05/2018;PRP067;BT0024;BT1672H;;12;10-50-60;1800;2026325B;2026325;
31665;01/05/2018;01/05/2018;PRP138;BT0024;1392;;12;10-50-60;1800;2026325B;2026325;
31666;01/05/2018;01/05/2018;PRP138;BT0024;BT1980;;6;10-50-60;1800;2026325B;2026325;
31667;01/05/2018;01/05/2018;PRP055;BT0024;1282;;12;10-50-60;1800;2026325B;2026325;
31668;01/05/2018;01/05/2018;PRP001;BT0059;BT479;;6;10-50-60;1800;2026325B;2026325;
31669;01/05/2018;01/05/2018;PRP051;BT0059;BT5820;;12;10-50-60;1800;2026325B;2026325;
31670;01/05/2018;01/05/2018;PRP067;BT0024;BT1672M4;;6465;10-50-60;2100;2029650B;2028330;
31671;01/05/2018;01/05/2018;PRP025;BT0008;BT002K;;9700;10-50-60;2100;2029650B;2028330;
31672;01/05/2018;01/05/2018;PRP066;BT0024;1002;;2592;10-50-60;2100;2029650B;2028330;
31673;01/05/2018;01/05/2018;PRP047;BT0024;150;;1152;10-50-60;2100;2029650B;2028330;
31674;01/05/2018;01/05/2018;PRP067;BT0052;BT2003WM;;2445;10-50-60;2100;2029650B;2028330;
31675;01/05/2018;01/05/2018;PRP067;BT0024;BT167215;;1440;10-50-60;2100;2029650B;2028330;
31676;01/05/2018;01/05/2018;PRP025;BT0008;450120;;14400;10-50-60;2100;2029650B;2028330;
31677;01/05/2018;01/05/2018;PRP055;BT0052;BT2028WM;;1548;10-50-60;2100;2029650B;2028330;
31678;01/05/2018;01/05/2018;PRP021;BT0052;BT570WM;;1980;10-50-60;2100;2029650B;2028330;
31679;01/05/2018;01/05/2018;PRP138;BT0024;BT1912;;80;10-50-60;2100;2029650B;2028330;
31680;01/05/2018;01/05/2018;PRP067;BT0052;BT4072WM;;1350;10-50-60;2100;2029650B;2028330;
31681;01/05/2018;01/05/2018;PRP055;BT0024;1292;;432;10-50-60;2100;2029650B;2028330;
31682;01/05/2018;01/05/2018;PRP138;BT0061;BTN2024R;;516;10-50-60;2100;2029650B;2028330;
31683;01/05/2018;01/05/2018;PRP025;BT0008;BT4508;;1440;10-50-60;2100;2029650B;2028330;
31684;01/05/2018;01/05/2018;PRP021;BT0024;114;;864;10-50-60;2100;2029650B;2028330;
31685;01/05/2018;01/05/2018;PRP025;BT0008;4544D144;;2304;10-50-60;2100;2029650B;2028330;
31686;01/05/2018;01/05/2018;PRP055;BT0024;1272;;504;10-50-60;2100;2029650B;2028330;
31687;01/05/2018;01/05/2018;PRP021;BT0052;BT567WM;;900;10-50-60;2100;2029650B;2028330;
31688;01/05/2018;01/05/2018;PRP066;BT0052;BT3030WM;;720;10-50-60;2100;2029650B;2028330;
31689;01/05/2018;01/05/2018;PRP138;BT0024;BT190R;;216;10-50-60;2100;2029650B;2028330;
31690;01/05/2018;01/05/2018;PRP021;BT0059;570;;720;10-50-60;2100;2029650B;2028330;
31691;01/05/2018;01/05/2018;PRP138;BT0024;BT1932;;120;10-50-60;2100;2029650B;2028330;
31692;01/05/2018;01/05/2018;PRP021;BT0052;BT3050WM;;1260;10-50-60;2100;2029650B;2028330;
31693;01/05/2018;01/05/2018;PRP067;BT0052;BT3020WM;;450;10-50-60;2100;2029650B;2028330;
31694;01/05/2018;01/05/2018;PRP047;BT0024;145;;576;10-50-60;2100;2029650B;2028330;
31695;01/05/2018;01/05/2018;PRP138;BT0024;BT1902;;20;10-50-60;2100;2029650B;2028330;
31696;01/05/2018;01/05/2018;PRP021;BT0024;605;;240;10-50-60;2100;2029650B;2028330;
31697;01/05/2018;01/05/2018;PRP025;BT0008;452;;1560;10-50-60;2100;2029650B;2028330;
31698;01/05/2018;01/05/2018;PRP047;BT0052;BT2020WM;;792;10-50-60;2100;2029650B;2028330;
31699;01/05/2018;01/05/2018;PRP067;BT0024;1692;;216;10-50-60;2100;2029650B;2028330;
31700;01/05/2018;01/05/2018;PRP055;BT0024;1262;;144;10-50-60;2100;2029650B;2028330;
31701;01/05/2018;01/05/2018;PRP025;BT0008;4523;;540;10-50-60;2100;2029650B;2028330;
31702;01/05/2018;01/05/2018;PRP138;BT0024;1442;;48;10-50-60;2100;2029650B;2028330;
31703;01/05/2018;01/05/2018;PRP138;BT0061;BT2024;;60;10-50-60;2100;2029650B;2028330;
31704;01/05/2018;01/05/2018;PRP001;BT0024;BT203;;96;10-50-60;2100;2029650B;2028330;
31705;01/05/2018;01/05/2018;PRP003;BT0024;BT2021;;48;10-50-60;2100;2029650B;2028330;
31706;01/05/2018;01/05/2018;PRP003;BT0024;1386;;42;10-50-60;2100;2029650B;2028330;
31707;01/05/2018;01/05/2018;PRP021;BT0059;565;;108;10-50-60;2100;2029650B;2028330;
31708;01/05/2018;01/05/2018;PRP001;BT0024;499;;84;10-50-60;2100;2029650B;2028330;
31709;01/05/2018;01/05/2018;PRP021;BT0024;115;;216;10-50-60;2100;2029650B;2028330;
31710;01/05/2018;01/05/2018;PRP025;BT0008;4563;;240;10-50-60;2100;2029650B;2028330;
31711;01/05/2018;01/05/2018;PRP066;BT0024;1842;;24;10-50-60;2100;2029650B;2028330;
31712;01/05/2018;01/05/2018;PRP055;BT0024;1302;;24;10-50-60;2100;2029650B;2028330;
31713;01/05/2018;01/05/2018;PRP021;BT0024;113;;72;10-50-60;2100;2029650B;2028330;
31714;01/05/2018;01/05/2018;PRP067;BT0024;BT1672M4;;4950;10-50-60;2100;2025185B;2019061;
31715;01/05/2018;01/05/2018;PRP025;BT0008;4544D144;;14400;10-50-60;2100;2025185B;2019061;
31716;01/05/2018;01/05/2018;PRP046;BT0008;BT4991;;1932;10-50-60;2100;2025185B;2019061;
31717;01/05/2018;01/05/2018;PRP108;BT0008;BT304;;3720;10-50-60;2100;2025185B;2019061;
31718;01/05/2018;01/05/2018;PRP108;BT0008;BT303;;3648;10-50-60;2100;2025185B;2019061;
31719;01/05/2018;01/05/2018;PRP067;BT0061;BT2003;;1500;10-50-60;2100;2025185B;2019061;
31720;01/05/2018;01/05/2018;PRP108;BT0008;BT308;;816;10-50-60;2100;2025185B;2019061;
31721;01/05/2018;01/05/2018;PRP108;BT0008;BT307;;732;10-50-60;2100;2025185B;2019061;
31722;01/05/2018;01/05/2018;PRP025;BT0061;BT4514D144;;4320;10-50-60;2100;2025185B;2019061;
31723;01/05/2018;01/05/2018;PRP108;BT0008;BT306;;828;10-50-60;2100;2025185B;2019061;
31724;01/05/2018;01/05/2018;PRP046;BT0008;49055;;1250;10-50-60;2100;2025185B;2019061;
31725;01/05/2018;01/05/2018;PRP066;BT0024;1002;;600;10-50-60;2100;2025185B;2019061;
31726;01/05/2018;01/05/2018;PRP108;BT0008;BT302;;1800;10-50-60;2100;2025185B;2019061;
31727;01/05/2018;01/05/2018;PRP021;BT0059;565;;600;10-50-60;2100;2025185B;2019061;
31728;01/05/2018;01/05/2018;PRP055;BT0024;1282;;480;10-50-60;2100;2025185B;2019061;
31729;01/05/2018;01/05/2018;PRP047;BT0024;150;;300;10-50-60;2100;2025185B;2019061;
31730;01/05/2018;01/05/2018;PRP046;BT0008;BTN490557;;850;10-50-60;2100;2025185B;2019061;
31731;01/05/2018;01/05/2018;PRP067;BT0024;BT167215;;450;10-50-60;2100;2025185B;2019061;
31732;01/05/2018;01/05/2018;PRP055;BT0024;1272;;360;10-50-60;2100;2025185B;2019061;
31733;01/05/2018;01/05/2018;PRP066;BT0024;1842;;120;10-50-60;2100;2025185B;2019061;
31734;01/05/2018;01/05/2018;PRP079;BT0008;BTN13000G;;720;10-50-60;2100;2025185B;2019061;
31735;01/05/2018;01/05/2018;PRP067;BT0024;BT164215;;240;10-50-60;2100;2025185B;2019061;
31736;01/05/2018;01/05/2018;PRP108;BT0008;BT311;;625;10-50-60;2100;2025185B;2019061;
31737;01/05/2018;01/05/2018;PRP108;BT0008;BT305;;360;10-50-60;2100;2025185B;2019061;
31738;01/05/2018;01/05/2018;PRP001;BT0008;3215;;720;10-50-60;2100;2025185B;2019061;
31739;01/05/2018;01/05/2018;PRP138;BT0024;1442;;60;10-50-60;2100;2025185B;2019061;
31740;01/05/2018;01/05/2018;PRP021;BT0024;113;;720;10-50-60;2100;2025185B;2019061;
31741;01/05/2018;01/05/2018;PRP025;BT0061;451;;6000;10-50-60;2100;2025185B;2019061;
31742;01/05/2018;01/05/2018;PRP138;BT0061;BT2023;;120;10-50-60;2100;2025185B;2019061;
31743;01/05/2018;01/05/2018;PRP079;BT0008;BTN13000M;;480;10-50-60;2100;2025185B;2019061;
31744;01/05/2018;01/05/2018;PRP138;BT0061;BTN2023R;;180;10-50-60;2100;2025185B;2019061;
31745;01/05/2018;01/05/2018;PRP046;BT0008;49056;;375;10-50-60;2100;2025185B;2019061;
31746;01/05/2018;01/05/2018;PRP079;BT0008;BTN13002M;;420;10-50-60;2100;2025185B;2019061;
31747;01/05/2018;01/05/2018;PRP055;BT0024;1252;;120;10-50-60;2100;2025185B;2019061;
31748;01/05/2018;01/05/2018;PRP021;BT0061;BT2033;;540;10-50-60;2100;2025185B;2019061;
31749;01/05/2018;01/05/2018;PRP138;BT0024;BTN1442144;;30;10-50-60;2100;2025185B;2019061;
31750;01/05/2018;01/05/2018;PRP021;BT0024;114;;180;10-50-60;2100;2025185B;2019061;
31751;01/05/2018;01/05/2018;PRP001;BT0024;499;;120;10-50-60;2100;2025185B;2019061;
31752;01/05/2018;01/05/2018;PRP001;BT0024;489;;180;10-50-60;2100;2025185B;2019061;
31753;01/05/2018;01/05/2018;PRP021;BT0061;151;;180;10-50-60;2100;2025185B;2019061;
31754;01/05/2018;01/05/2018;PRP025;BT0010;467;;360;10-50-60;2100;2025185B;2019061;
31755;01/05/2018;01/05/2018;PRP025;BT0010;464;;120;10-50-60;2100;2025185B;2019061;
31756;01/05/2018;01/05/2018;PRP025;BT0010;856;;60;10-50-60;2100;2025185B;2019061;
31757;01/05/2018;01/05/2018;PRP025;BT0008;BT002K;;9500;10-50-60;2100;2029650B;2027577;
31758;01/05/2018;01/05/2018;PRP067;BT0024;BT1672M4;;2880;10-50-60;2100;2029650B;2027577;
31759;01/05/2018;01/05/2018;PRP066;BT0024;1002;;1296;10-50-60;2100;2029650B;2027577;
31760;01/05/2018;01/05/2018;PRP021;BT0052;BT570WM;;2160;10-50-60;2100;2029650B;2027577;
31761;01/05/2018;01/05/2018;PRP025;BT0008;450120;;9600;10-50-60;2100;2029650B;2027577;
31762;01/05/2018;01/05/2018;PRP055;BT0052;BT2028WM;;1140;10-50-60;2100;2029650B;2027577;
31763;01/05/2018;01/05/2018;PRP025;BT0008;4544D144;;3312;10-50-60;2100;2029650B;2027577;
31764;01/05/2018;01/05/2018;PRP021;BT0052;BT3050WM;;3060;10-50-60;2100;2029650B;2027577;
31765;01/05/2018;01/05/2018;PRP067;BT0024;BT167215;;720;10-50-60;2100;2029650B;2027577;
31766;01/05/2018;01/05/2018;PRP055;BT0024;1292;;432;10-50-60;2100;2029650B;2027577;
31767;01/05/2018;01/05/2018;PRP138;BT0024;BT1912;;80;10-50-60;2100;2029650B;2027577;
31768;01/05/2018;01/05/2018;PRP067;BT0052;BT3020WM;;900;10-50-60;2100;2029650B;2027577;
31769;01/05/2018;01/05/2018;PRP021;BT0024;114;;864;10-50-60;2100;2029650B;2027577;
31770;01/05/2018;01/05/2018;PRP066;BT0052;BT3030WM;;780;10-50-60;2100;2029650B;2027577;
31771;01/05/2018;01/05/2018;PRP055;BT0024;1272;;480;10-50-60;2100;2029650B;2027577;
31772;01/05/2018;01/05/2018;PRP021;BT0052;BT567WM;;828;10-50-60;2100;2029650B;2027577;
31773;01/05/2018;01/05/2018;PRP138;BT0061;BTN2024R;;378;10-50-60;2100;2029650B;2027577;
31774;01/05/2018;01/05/2018;PRP067;BT0024;1692;;360;10-50-60;2100;2029650B;2027577;
31775;01/05/2018;01/05/2018;PRP021;BT0059;570;;720;10-50-60;2100;2029650B;2027577;
31776;01/05/2018;01/05/2018;PRP025;BT0008;BT4508;;720;10-50-60;2100;2029650B;2027577;
31777;01/05/2018;01/05/2018;PRP047;BT0024;150;;228;10-50-60;2100;2029650B;2027577;
31778;01/05/2018;01/05/2018;PRP055;BT0024;1262;;216;10-50-60;2100;2029650B;2027577;
31779;01/05/2018;01/05/2018;PRP067;BT0052;BT4072WM;;450;10-50-60;2100;2029650B;2027577;
31780;01/05/2018;01/05/2018;PRP025;BT0008;4523;;480;10-50-60;2100;2029650B;2027577;
31781;01/05/2018;01/05/2018;PRP067;BT0052;BT2003WM;;240;10-50-60;2100;2029650B;2027577;
31782;01/05/2018;01/05/2018;PRP025;BT0008;4563;;480;10-50-60;2100;2029650B;2027577;
31783;01/05/2018;01/05/2018;PRP138;BT0024;BT190R;;84;10-50-60;2100;2029650B;2027577;
31784;01/05/2018;01/05/2018;PRP138;BT0024;BT1922;;48;10-50-60;2100;2029650B;2027577;
31785;01/05/2018;01/05/2018;PRP055;BT0024;1302;;60;10-50-60;2100;2029650B;2027577;
31786;01/05/2018;01/05/2018;PRP047;BT0024;145;;288;10-50-60;2100;2029650B;2027577;
31787;01/05/2018;01/05/2018;PRP066;BT0024;1842;;40;10-50-60;2100;2029650B;2027577;
31788;01/05/2018;01/05/2018;PRP138;BT0024;BT1932;;30;10-50-60;2100;2029650B;2027577;
31789;01/05/2018;01/05/2018;PRP021;BT0059;565;;84;10-50-60;2100;2029650B;2027577;
31790;01/05/2018;01/05/2018;PRP138;BT0061;BT2024;;30;10-50-60;2100;2029650B;2027577;
31791;01/05/2018;01/05/2018;PRP003;BT0024;BT2021;;24;10-50-60;2100;2029650B;2027577;
31792;01/05/2018;01/05/2018;PRP001;BT0024;BT203;;48;10-50-60;2100;2029650B;2027577;
31793;01/05/2018;01/05/2018;PRP001;BT0024;499;;60;10-50-60;2100;2029650B;2027577;
31794;01/05/2018;01/05/2018;PRP021;BT0024;113;;72;10-50-60;2100;2029650B;2027577;
31795;01/05/2018;01/05/2018;PRP047;BT0052;BT2020WM;;72;10-50-60;2100;2029650B;2027577;
31796;01/05/2018;01/05/2018;PRP138;BT0024;1442;;6;10-50-60;2100;2029650B;2027577;
31797;01/05/2018;01/05/2018;PRP003;BT0024;1386;;6;10-50-60;2100;2029650B;2027577;
31798;01/05/2018;01/05/2018;PRP021;BT0024;115;;36;10-50-60;2100;2029650B;2027577;
31799;01/05/2018;01/05/2018;PRP067;BT0024;BT167215;;3960;10-50-60;2100;2086915B;2086915;
31800;01/05/2018;01/05/2018;PRP066;BT0024;1002;;2400;10-50-60;2100;2086915B;2086915;
31801;01/05/2018;01/05/2018;PRP067;BT0061;BT2003;;1350;10-50-60;2100;2086915B;2086915;
31802;01/05/2018;01/05/2018;PRP025;BT0008;45012;;9600;10-50-60;2100;2086915B;2086915;
31803;01/05/2018;01/05/2018;PRP025;BT0061;451;;24000;10-50-60;2100;2086915B;2086915;
31804;01/05/2018;01/05/2018;PRP067;BT0061;BT2029;;1080;10-50-60;2100;2086915B;2086915;
31805;01/05/2018;01/05/2018;PRP067;BT0061;BT2012;;900;10-50-60;2100;2086915B;2086915;
31806;01/05/2018;01/05/2018;PRP066;BT0061;BT2022;;792;10-50-60;2100;2086915B;2086915;
31807;01/05/2018;01/05/2018;PRP055;BT0024;BT1232;;684;10-50-60;2100;2086915B;2086915;
31808;01/05/2018;01/05/2018;PRP055;BT0024;BT1222;;696;10-50-60;2100;2086915B;2086915;
31809;01/05/2018;01/05/2018;PRP021;BT0024;11412;;720;10-50-60;2100;2086915B;2086915;
31810;01/05/2018;01/05/2018;PRP021;BT0061;151;;1008;10-50-60;2100;2086915B;2086915;
31811;01/05/2018;01/05/2018;PRP021;BT0024;11518;;864;10-50-60;2100;2086915B;2086915;
31812;01/05/2018;01/05/2018;PRP047;BT0024;150;;312;10-50-60;2100;2086915B;2086915;
31813;01/05/2018;01/05/2018;PRP055;BT0024;1302;;120;10-50-60;2100;2086915B;2086915;
31814;01/05/2018;01/05/2018;PRP025;BT0061;BT487;;3000;10-50-60;2100;2086915B;2086915;
31815;01/05/2018;01/05/2018;PRP021;BT0061;BT203318;;864;10-50-60;2100;2086915B;2086915;
31816;01/05/2018;01/05/2018;PRP067;BT0024;1692;;144;10-50-60;2100;2086915B;2086915;
31817;01/05/2018;01/05/2018;PRP051;BT0059;BT5902;;1200;10-50-60;2100;2086915B;2086915;
31818;01/05/2018;01/05/2018;PRP051;BT0059;BT5900;;1200;10-50-60;2100;2086915B;2086915;
31819;01/05/2018;01/05/2018;PRP051;BT0059;BT5901;;1200;10-50-60;2100;2086915B;2086915;
31820;01/05/2018;01/05/2018;PRP138;BT0061;BT2023;;192;10-50-60;2100;2086915B;2086915;
31821;01/05/2018;01/05/2018;PRP046;BT0008;BT5005;;120;10-50-60;2100;2086915B;2086915;
31822;01/05/2018;01/05/2018;PRP025;BT0042;404;;288;10-50-60;2100;2086915B;2086915;
31823;01/05/2018;01/05/2018;PRP055;BT0024;1292;;72;10-50-60;2100;2086915B;2086915;
31824;01/05/2018;01/05/2018;PRP025;BT0008;452;;600;10-50-60;2100;2086915B;2086915;
31825;01/05/2018;01/05/2018;PRP021;BT0024;113;;540;10-50-60;2100;2086915B;2086915;
31826;01/05/2018;01/05/2018;PRP046;BT0008;4951;;120;10-50-60;2100;2086915B;2086915;
31827;01/05/2018;01/05/2018;PRP108;BT0008;BT302;;408;10-50-60;2100;2086915B;2086915;
31828;01/05/2018;01/05/2018;PRP108;BT0008;BT311;;250;10-50-60;2100;2086915B;2086915;
31829;01/05/2018;01/05/2018;PRP025;BT0061;BT4514D144;;576;10-50-60;2100;2086915B;2086915;
31830;01/05/2018;01/05/2018;PRP003;BT0061;BT2027;;48;10-50-60;2100;2086915B;2086915;
31831;01/05/2018;01/05/2018;PRP108;BT0008;BT304;;216;10-50-60;2100;2086915B;2086915;
31832;01/05/2018;01/05/2018;PRP046;BT0008;BT4983;;120;10-50-60;2100;2086915B;2086915;
31833;01/05/2018;01/05/2018;PRP025;BT0010;46712;;432;10-50-60;2100;2086915B;2086915;
31834;01/05/2018;01/05/2018;PRP051;BT0059;BT5820;;120;10-50-60;2100;2086915B;2086915;
31835;01/05/2018;01/05/2018;PRP025;BT0042;403;;180;10-50-60;2100;2086915B;2086915;
31836;01/05/2018;01/05/2018;PRP138;BT0024;1442;;18;10-50-60;2100;2086915B;2086915;
31837;01/05/2018;01/05/2018;PRP046;BT0008;4941;;144;10-50-60;2100;2086915B;2086915;
31838;01/05/2018;01/05/2018;PRP047;BT0024;BT140;;24;10-50-60;2100;2086915B;2086915;
31839;01/05/2018;01/05/2018;PRP001;BT0024;499;;60;10-50-60;2100;2086915B;2086915;
31840;01/05/2018;01/05/2018;PRP021;BT0059;565;;60;10-50-60;2100;2086915B;2086915;
31841;01/05/2018;01/05/2018;PRP021;BT0059;567;;60;10-50-60;2100;2086915B;2086915;
31842;01/05/2018;01/05/2018;PRP001;BT0008;3215;;144;10-50-60;2100;2086915B;2086915;
31843;01/05/2018;01/05/2018;PRP046;BT0061;BT2044;;125;10-50-60;2100;2086915B;2086915;
31844;01/05/2018;01/05/2018;PRP021;BT0059;570;;72;10-50-60;2100;2086915B;2086915;
31845;01/05/2018;01/05/2018;PRP001;BT0008;3210;;144;10-50-60;2100;2086915B;2086915;
31846;01/05/2018;01/05/2018;PRP108;BT0008;BT301;;120;10-50-60;2100;2086915B;2086915;
31847;01/05/2018;01/05/2018;PRP047;BT0061;BT2020;;108;10-50-60;2100;2086915B;2086915;
31848;01/05/2018;01/05/2018;PRP079;BT0008;BTN13000G;;48;10-50-60;2100;2086915B;2086915;
31849;01/05/2018;01/05/2018;PRP067;BT0024;1632;;-36;10-50-60;2100;2086915B;2086915;
31850;01/05/2018;01/05/2018;PRP025;BT0061;451;;120000;10-50-60;2100;2086399B;2086399;
31851;01/05/2018;01/05/2018;PRP066;BT0024;1002;;960;10-50-60;2100;2086399B;2086399;
31852;01/05/2018;01/05/2018;PRP138;BT0024;1442;;354;10-50-60;2100;2086399B;2086399;
31853;01/05/2018;01/05/2018;PRP025;BT0008;4544;;1440;10-50-60;2100;2086399B;2086399;
31854;01/05/2018;01/05/2018;PRP021;BT0024;11518;;1296;10-50-60;2100;2086399B;2086399;
31855;01/05/2018;01/05/2018;PRP025;BT0008;45012;;4200;10-50-60;2100;2086399B;2086399;
31856;01/05/2018;01/05/2018;PRP025;BT0008;452;;3600;10-50-60;2100;2086399B;2086399;
31857;01/05/2018;01/05/2018;PRP066;BT0024;1882;;288;10-50-60;2100;2086399B;2086399;
31858;01/05/2018;01/05/2018;PRP067;BT0024;1692;;240;10-50-60;2100;2086399B;2086399;
31859;01/05/2018;01/05/2018;PRP025;BT0008;456;;2340;10-50-60;2100;2086399B;2086399;
31860;01/05/2018;01/05/2018;PRP055;BT0024;1272;;288;10-50-60;2100;2086399B;2086399;
31861;01/05/2018;01/05/2018;PRP055;BT0024;BT1222;;264;10-50-60;2100;2086399B;2086399;
31862;01/05/2018;01/05/2018;PRP047;BT0024;1456;;432;10-50-60;2100;2086399B;2086399;
31863;01/05/2018;01/05/2018;PRP138;BT0024;BT1902;;15;10-50-60;2100;2086399B;2086399;
31864;01/05/2018;01/05/2018;PRP021;BT0024;215;;720;10-50-60;2100;2086399B;2086399;
31865;01/05/2018;01/05/2018;PRP138;BT0024;144R;;90;10-50-60;2100;2086399B;2086399;
31866;01/05/2018;01/05/2018;PRP055;BT0024;1292;;84;10-50-60;2100;2086399B;2086399;
31867;01/05/2018;01/05/2018;PRP021;BT0059;565;;168;10-50-60;2100;2086399B;2086399;
31868;01/05/2018;01/05/2018;PRP067;BT0024;BT164215;;90;10-50-60;2100;2086399B;2086399;
31869;01/05/2018;01/05/2018;PRP001;BT0024;489;;180;10-50-60;2100;2086399B;2086399;
31870;01/05/2018;01/05/2018;PRP001;BT0024;499;;120;10-50-60;2100;2086399B;2086399;
31871;01/05/2018;01/05/2018;PRP001;BT0024;201;;96;10-50-60;2100;2086399B;2086399;
31872;01/05/2018;01/05/2018;PRP021;BT0024;113;;252;10-50-60;2100;2086399B;2086399;
31873;01/05/2018;01/05/2018;PRP025;BT0008;BT484;;360;10-50-60;2100;2086399B;2086399;
31874;01/05/2018;01/05/2018;PRP025;BT0010;465;;300;10-50-60;2100;2086399B;2086399;
31875;01/05/2018;01/05/2018;PRP025;BT0061;BT487;;600;10-50-60;2100;2086399B;2086399;
31876;01/05/2018;01/05/2018;PRP025;BT0008;47812;;360;10-50-60;2100;2086399B;2086399;
31877;01/05/2018;01/05/2018;PRP021;BT0024;114;;108;10-50-60;2100;2086399B;2086399;
31878;01/05/2018;01/05/2018;PRP046;BT0008;49057;;150;10-50-60;2100;2086399B;2086399;
31879;01/05/2018;01/05/2018;PRP138;BT0024;1322;;36;10-50-60;2100;2086399B;2086399;
31880;01/05/2018;01/05/2018;PRP046;BT0008;49055;;125;10-50-60;2100;2086399B;2086399;
31881;01/05/2018;01/05/2018;PRP047;BT0024;BT120;;48;10-50-60;2100;2086399B;2086399;
31882;01/05/2018;01/05/2018;PRP051;BT0059;BT5921;;96;10-50-60;2100;2086399B;2086399;
31883;01/05/2018;01/05/2018;PRP051;BT0059;BT5911;;120;10-50-60;2100;2086399B;2086399;
31884;01/05/2018;01/05/2018;PRP051;BT0059;BT5910;;120;10-50-60;2100;2086399B;2086399;
31885;01/05/2018;01/05/2018;PRP051;BT0059;BT5930;;96;10-50-60;2100;2086399B;2086399;
31886;01/05/2018;01/05/2018;PRP025;BT0010;4673;;120;10-50-60;2100;2086399B;2086399;
31887;01/05/2018;01/05/2018;PRP046;BT0008;BT4991;;24;10-50-60;2100;2086399B;2086399;
31888;01/05/2018;01/05/2018;PRP079;BT0008;BTN13000G;;36;10-50-60;2100;2086399B;2086399;
31889;01/05/2018;01/05/2018;PRP001;BT0008;3210;;-360;10-50-60;2100;2086399B;2086399;
31890;01/05/2018;01/05/2018;PRP067;BT0024;BT167215;;7500;10-50-60;2100;2077899B;2090919;
31891;01/05/2018;01/05/2018;PRP025;BT0061;451;;8400;10-50-60;2100;2077899B;2090919;
31892;01/05/2018;01/05/2018;PRP025;BT0061;BT4514D144;;1152;10-50-60;2100;2077899B;2090919;
31893;01/05/2018;01/05/2018;PRP025;BT0008;452;;720;10-50-60;2100;2077899B;2090919;
31894;01/05/2018;01/05/2018;PRP025;BT0008;453;;120;10-50-60;2100;2077899B;2090919;
31895;01/05/2018;01/05/2018;PRP021;BT0024;115;;72;10-50-60;2100;2077899B;2090919;
31896;01/05/2018;01/05/2018;PRP067;BT0061;BT2003;;30;10-50-60;2100;2077899B;2090919;
31897;01/05/2018;01/05/2018;PRP025;BT0010;467;;108;10-50-60;2100;2077899B;2090919;
31898;01/05/2018;01/05/2018;PRP067;BT0024;BT167215;;4500;10-50-60;2100;2077899B;2077896;
31899;01/05/2018;01/05/2018;PRP025;BT0061;451;;36000;10-50-60;2100;2077899B;2077896;
31900;01/05/2018;01/05/2018;PRP025;BT0008;4544D144;;3024;10-50-60;2100;2077899B;2077896;
